dataset,sub_suite_id,sampler,best_of_iter_AR,median_of_iter_AR
elevator2,512,Fake Brisbane Backend,1.0,1.0
elevator2,512,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,512,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,512,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,512,Sampling Noise Only,1.0,1.0
elevator2,512,Statevector Simulator,1.0,1.0
elevator2,513,Fake Brisbane Backend,1.0,1.0
elevator2,513,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,513,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,513,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,513,Sampling Noise Only,1.0,1.0
elevator2,513,Statevector Simulator,1.0,1.0
elevator2,514,Fake Brisbane Backend,1.0,1.0
elevator2,514,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,514,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,514,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,514,Sampling Noise Only,1.0,1.0
elevator2,514,Statevector Simulator,1.0,1.0
elevator2,515,Fake Brisbane Backend,1.0,1.0
elevator2,515,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,515,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,515,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,515,Sampling Noise Only,1.0,1.0
elevator2,515,Statevector Simulator,1.0,1.0
elevator2,516,Fake Brisbane Backend,1.0,1.0
elevator2,516,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,516,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,516,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,516,Sampling Noise Only,1.0,1.0
elevator2,516,Statevector Simulator,1.0,1.0
elevator2,517,Fake Brisbane Backend,1.0,1.0
elevator2,517,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,517,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,517,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,517,Sampling Noise Only,1.0,1.0
elevator2,517,Statevector Simulator,1.0,1.0
elevator2,518,Fake Brisbane Backend,1.0,1.0
elevator2,518,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,518,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,518,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,518,Sampling Noise Only,1.0,1.0
elevator2,518,Statevector Simulator,1.0,1.0
elevator2,519,Fake Brisbane Backend,1.0,1.0
elevator2,519,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,519,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,519,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,519,Sampling Noise Only,1.0,1.0
elevator2,519,Statevector Simulator,1.0,1.0
elevator2,52,Fake Brisbane Backend,1.0,1.0
elevator2,52,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,52,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,52,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,52,Sampling Noise Only,1.0,1.0
elevator2,52,Statevector Simulator,1.0,1.0
elevator2,520,Fake Brisbane Backend,1.0,1.0
elevator2,520,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,520,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,520,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,520,Sampling Noise Only,1.0,1.0
elevator2,520,Statevector Simulator,1.0,1.0
elevator2,521,Fake Brisbane Backend,1.0,1.0
elevator2,521,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,521,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,521,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,521,Sampling Noise Only,1.0,1.0
elevator2,521,Statevector Simulator,1.0,1.0
elevator2,522,Fake Brisbane Backend,1.0,1.0
elevator2,522,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,522,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,522,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,522,Sampling Noise Only,1.0,1.0
elevator2,522,Statevector Simulator,1.0,1.0
elevator2,523,Fake Brisbane Backend,1.0,1.0
elevator2,523,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,523,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,523,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,523,Sampling Noise Only,1.0,1.0
elevator2,523,Statevector Simulator,1.0,1.0
elevator2,525,Fake Brisbane Backend,1.0,1.0
elevator2,525,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,525,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,525,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,525,Sampling Noise Only,1.0,1.0
elevator2,525,Statevector Simulator,1.0,1.0
elevator2,527,Fake Brisbane Backend,1.0,1.0
elevator2,527,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,527,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,527,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,527,Sampling Noise Only,1.0,1.0
elevator2,527,Statevector Simulator,1.0,1.0
elevator2,528,Fake Brisbane Backend,1.0,1.0
elevator2,528,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,528,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,528,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,528,Sampling Noise Only,1.0,1.0
elevator2,528,Statevector Simulator,1.0,1.0
elevator2,529,Fake Brisbane Backend,1.0,1.0
elevator2,529,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,529,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,529,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,529,Sampling Noise Only,1.0,1.0
elevator2,529,Statevector Simulator,1.0,1.0
elevator2,53,Fake Brisbane Backend,1.0,1.0
elevator2,53,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,53,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,53,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,53,Sampling Noise Only,1.0,1.0
elevator2,53,Statevector Simulator,1.0,1.0
elevator2,530,Fake Brisbane Backend,1.0,1.0
elevator2,530,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,530,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,530,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,530,Sampling Noise Only,1.0,1.0
elevator2,530,Statevector Simulator,1.0,1.0
elevator2,532,Fake Brisbane Backend,1.0,1.0
elevator2,532,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,532,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,532,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,532,Sampling Noise Only,1.0,1.0
elevator2,532,Statevector Simulator,1.0,1.0
elevator2,533,Fake Brisbane Backend,1.0,1.0
elevator2,533,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,533,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,533,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,533,Sampling Noise Only,1.0,1.0
elevator2,533,Statevector Simulator,1.0,1.0
elevator2,536,Fake Brisbane Backend,1.0,1.0
elevator2,536,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,536,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,536,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,536,Sampling Noise Only,1.0,1.0
elevator2,536,Statevector Simulator,1.0,1.0
elevator2,537,Fake Brisbane Backend,1.0,1.0
elevator2,537,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,537,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,537,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,537,Sampling Noise Only,1.0,1.0
elevator2,537,Statevector Simulator,1.0,1.0
elevator2,538,Fake Brisbane Backend,1.0,1.0
elevator2,538,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,538,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,538,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,538,Sampling Noise Only,1.0,1.0
elevator2,538,Statevector Simulator,1.0,1.0
elevator2,539,Fake Brisbane Backend,1.0,1.0
elevator2,539,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,539,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,539,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,539,Sampling Noise Only,1.0,1.0
elevator2,539,Statevector Simulator,1.0,1.0
elevator2,54,Fake Brisbane Backend,1.0,1.0
elevator2,54,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,54,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,54,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,54,Sampling Noise Only,1.0,1.0
elevator2,54,Statevector Simulator,1.0,1.0
elevator2,540,Fake Brisbane Backend,1.0,1.0
elevator2,540,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,540,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,540,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,540,Sampling Noise Only,1.0,1.0
elevator2,540,Statevector Simulator,1.0,1.0
elevator2,541,Fake Brisbane Backend,1.0,1.0
elevator2,541,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,541,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,541,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,541,Sampling Noise Only,1.0,1.0
elevator2,541,Statevector Simulator,1.0,1.0
elevator2,542,Fake Brisbane Backend,1.0,1.0
elevator2,542,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,542,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,542,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,542,Sampling Noise Only,1.0,1.0
elevator2,542,Statevector Simulator,1.0,1.0
elevator2,543,Fake Brisbane Backend,1.0,1.0
elevator2,543,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,543,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,543,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,543,Sampling Noise Only,1.0,1.0
elevator2,543,Statevector Simulator,1.0,1.0
elevator2,544,Fake Brisbane Backend,1.0,1.0
elevator2,544,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,544,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,544,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,544,Sampling Noise Only,1.0,1.0
elevator2,544,Statevector Simulator,1.0,1.0
elevator2,545,Fake Brisbane Backend,1.0,1.0
elevator2,545,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,545,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,545,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,545,Sampling Noise Only,1.0,1.0
elevator2,545,Statevector Simulator,1.0,1.0
elevator2,546,Fake Brisbane Backend,1.0,1.0
elevator2,546,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,546,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,546,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,546,Sampling Noise Only,1.0,1.0
elevator2,546,Statevector Simulator,1.0,1.0
elevator2,547,Fake Brisbane Backend,1.0,1.0
elevator2,547,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,547,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,547,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,547,Sampling Noise Only,1.0,1.0
elevator2,547,Statevector Simulator,1.0,1.0
elevator2,548,Fake Brisbane Backend,1.0,1.0
elevator2,548,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,548,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,548,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,548,Sampling Noise Only,1.0,1.0
elevator2,548,Statevector Simulator,1.0,1.0
elevator2,549,Fake Brisbane Backend,1.0,1.0
elevator2,549,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,549,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,549,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,549,Sampling Noise Only,1.0,1.0
elevator2,549,Statevector Simulator,1.0,1.0
elevator2,55,Fake Brisbane Backend,1.0,1.0
elevator2,55,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,55,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,55,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,55,Sampling Noise Only,1.0,1.0
elevator2,55,Statevector Simulator,1.0,1.0
elevator2,550,Fake Brisbane Backend,1.0,1.0
elevator2,550,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,550,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,550,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,550,Sampling Noise Only,1.0,1.0
elevator2,550,Statevector Simulator,1.0,1.0
elevator2,551,Fake Brisbane Backend,1.0,1.0
elevator2,551,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,551,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,551,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,551,Sampling Noise Only,1.0,1.0
elevator2,551,Statevector Simulator,1.0,1.0
elevator2,552,Fake Brisbane Backend,1.0,1.0
elevator2,552,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,552,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,552,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,552,Sampling Noise Only,1.0,1.0
elevator2,552,Statevector Simulator,1.0,1.0
elevator2,553,Fake Brisbane Backend,1.0,1.0
elevator2,553,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,553,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,553,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,553,Sampling Noise Only,1.0,1.0
elevator2,553,Statevector Simulator,1.0,1.0
elevator2,554,Fake Brisbane Backend,1.0,1.0
elevator2,554,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,554,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,554,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,554,Sampling Noise Only,1.0,1.0
elevator2,554,Statevector Simulator,1.0,1.0
elevator2,555,Fake Brisbane Backend,1.0,1.0
elevator2,555,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,555,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,555,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,555,Sampling Noise Only,1.0,1.0
elevator2,555,Statevector Simulator,1.0,1.0
elevator2,558,Fake Brisbane Backend,1.0,1.0
elevator2,558,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,558,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,558,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,558,Sampling Noise Only,1.0,1.0
elevator2,558,Statevector Simulator,1.0,1.0
elevator2,559,Fake Brisbane Backend,1.0,1.0
elevator2,559,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,559,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,559,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,559,Sampling Noise Only,1.0,1.0
elevator2,559,Statevector Simulator,1.0,1.0
elevator2,56,Fake Brisbane Backend,1.0,1.0
elevator2,56,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,56,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,56,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,56,Sampling Noise Only,1.0,1.0
elevator2,56,Statevector Simulator,1.0,1.0
elevator2,560,Fake Brisbane Backend,1.0,1.0
elevator2,560,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,560,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,560,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,560,Sampling Noise Only,1.0,1.0
elevator2,560,Statevector Simulator,1.0,1.0
elevator2,561,Fake Brisbane Backend,1.0,1.0
elevator2,561,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,561,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,561,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,561,Sampling Noise Only,1.0,1.0
elevator2,561,Statevector Simulator,1.0,1.0
elevator2,562,Fake Brisbane Backend,1.0,1.0
elevator2,562,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,562,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,562,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,562,Sampling Noise Only,1.0,1.0
elevator2,562,Statevector Simulator,1.0,1.0
elevator2,563,Fake Brisbane Backend,1.0,1.0
elevator2,563,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,563,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,563,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,563,Sampling Noise Only,1.0,1.0
elevator2,563,Statevector Simulator,1.0,1.0
elevator2,564,Fake Brisbane Backend,1.0,1.0
elevator2,564,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,564,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,564,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,564,Sampling Noise Only,1.0,1.0
elevator2,564,Statevector Simulator,1.0,1.0
elevator2,565,Fake Brisbane Backend,1.0,1.0
elevator2,565,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,565,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,565,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,565,Sampling Noise Only,1.0,1.0
elevator2,565,Statevector Simulator,1.0,1.0
elevator2,566,Fake Brisbane Backend,1.0,1.0
elevator2,566,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,566,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,566,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,566,Sampling Noise Only,1.0,1.0
elevator2,566,Statevector Simulator,1.0,1.0
elevator2,567,Fake Brisbane Backend,1.0,1.0
elevator2,567,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,567,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,567,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,567,Sampling Noise Only,1.0,1.0
elevator2,567,Statevector Simulator,1.0,1.0
elevator2,568,Fake Brisbane Backend,1.0,1.0
elevator2,568,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,568,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,568,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,568,Sampling Noise Only,1.0,1.0
elevator2,568,Statevector Simulator,1.0,1.0
elevator2,569,Fake Brisbane Backend,1.0,1.0
elevator2,569,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,569,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,569,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
